model,test_set,selection_metric,budget,acc,acc_hat,failures,rmse,retrain_acc,acc_improvement
lenet5,mnist_adv,rnd,200,0.5006,0.535,93,0.034399999999999986,0.8902040816326531,0.3903061224489796
lenet5,mnist_adv,ent,50,0.5006,0.06,47,0.44060000000000005,0.8776884422110552,0.3748743718592964
lenet5,mnist_adv,ent,100,0.5006,0.06,94,0.44060000000000005,0.8558585858585859,0.3508080808080808
lenet5,mnist_adv,ent,150,0.5006,0.05333333333333334,142,0.4472666666666667,0.8713705583756345,0.36395939086294415
lenet5,mnist_adv,ent,200,0.5006,0.065,187,0.43560000000000004,0.8593877551020408,0.3498979591836735
lenet5,mnist_adv,gini,50,0.5006,0.04,48,0.46060000000000006,0.8570854271356784,0.35417085427135675
lenet5,mnist_adv,gini,100,0.5006,0.04,96,0.46060000000000006,0.8441414141414142,0.3388888888888889
lenet5,mnist_adv,gini,150,0.5006,0.05333333333333334,142,0.4472666666666667,0.8409137055837563,0.333502538071066
lenet5,mnist_adv,gini,200,0.5006,0.065,187,0.43560000000000004,0.8154081632653061,0.3059183673469388
lenet5,mnist_adv,dat,50,0.5006,0.72,14,0.21939999999999993,0.8575879396984925,0.35809045226130654
lenet5,mnist_adv,dat,100,0.5006,0.73,27,0.22939999999999994,0.8390909090909091,0.34080808080808084
lenet5,mnist_adv,dat,150,0.5006,0.7533333333333333,37,0.25273333333333325,0.8314720812182741,0.3347208121827411
lenet5,mnist_adv,dat,200,0.5006,0.725,55,0.22439999999999993,0.8416488113457811,0.3455769819406183
lenet5,mnist_adv,gd,50,0.5006,0.54,23,0.03939999999999999,0.828643216080402,0.3282412060301507
lenet5,mnist_adv,gd,100,0.5006,0.52,48,0.019399999999999973,0.8460606060606061,0.34565656565656566
lenet5,mnist_adv,gd,150,0.5006,0.43333333333333335,85,0.0672666666666667,0.8834517766497462,0.3818274111675126
lenet5,mnist_adv,gd,200,0.5006,0.53,94,0.02939999999999998,0.8942965003571064,0.39434751555963676
lenet5,mnist_adv,kmnc,50,0.5006,0.82,9,0.3193999999999999,0.8687437185929648,0.369748743718593
lenet5,mnist_adv,kmnc,100,0.5006,0.92,8,0.4194,0.8625252525252525,0.36616161616161613
lenet5,mnist_adv,kmnc,150,0.5006,0.8666666666666667,20,0.36606666666666665,0.8731979695431472,0.37817258883248733
lenet5,mnist_adv,kmnc,200,0.5006,0.885,23,0.38439999999999996,0.8753061224489795,0.3825510204081632
lenet5,mnist_adv,nac,50,0.5006,0.98,1,0.47939999999999994,0.8737688442211056,0.37557788944723625
lenet5,mnist_adv,nac,100,0.5006,0.98,2,0.47939999999999994,0.8750505050505051,0.37929292929292935
lenet5,mnist_adv,nac,150,0.5006,0.9866666666666667,2,0.48606666666666665,0.8654822335025381,0.37228426395939085
lenet5,mnist_adv,nac,200,0.5006,0.99,2,0.48939999999999995,0.8468367346938775,0.35622448979591836
lenet5,mnist_adv,lsa,50,0.5006,0.48,26,0.020600000000000063,0.8635175879396985,0.3628140703517587
lenet5,mnist_adv,lsa,100,0.5006,0.51,49,0.009399999999999964,0.8648484848484849,0.3643434343434344
lenet5,mnist_adv,lsa,150,0.5006,0.49333333333333335,76,0.007266666666666699,0.867005076142132,0.3662944162436548
lenet5,mnist_adv,lsa,200,0.5006,0.495,101,0.005600000000000049,0.8718367346938776,0.3711224489795919
lenet5,mnist_adv,dsa,50,0.5006,0.0,50,0.5006,0.8780904522613066,0.3749748743718593
lenet5,mnist_adv,dsa,100,0.5006,0.0,100,0.5006,0.888989898989899,0.3833333333333333
lenet5,mnist_adv,dsa,150,0.5006,0.0,150,0.5006,0.8668020304568528,0.3585786802030456
lenet5,mnist_adv,dsa,200,0.5006,0.0,200,0.5006,0.8742857142857143,0.36346938775510207
lenet5,mnist_adv,std,50,0.5006,0.48,26,0.020600000000000063,0.8652396744045825,0.36448598130841126
lenet5,mnist_adv,std,100,0.5006,0.49,51,0.010600000000000054,0.8815151515151515,0.3808080808080808
lenet5,mnist_adv,std,150,0.5006,0.4666666666666667,80,0.03393333333333337,0.8977872513195291,0.3966707267559887
lenet5,mnist_adv,std,200,0.5006,0.485,103,0.015600000000000058,0.9146092634156294,0.4136910834523566
lenet5,mnist_adv,pace,50,0.5006,0.5,25,0.0006000000000000449,0.91356783919598,0.4129648241206031
lenet5,mnist_adv,pace,100,0.5006,0.57,43,0.0693999999999999,0.9048484848484849,0.404949494949495
lenet5,mnist_adv,pace,150,0.5006,0.52,72,0.019399999999999973,0.9035532994923858,0.403248730964467
lenet5,mnist_adv,pace,200,0.5006,0.525,95,0.024399999999999977,0.9131632653061225,0.413061224489796
