ID,Outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
1430,Pass,0,0,0,23.025850929940454,0
1431,Pass,0,0,0,23.025850929940454,0
1432,Pass,0,0,0,23.025850929940454,0
1433,Pass,0,0,0,23.025850929940454,0
1434,Pass,0,0,0,23.025850929940454,0
1435,Pass,0,0,0,23.025850929940454,0
1436,Pass,0,0,0,23.025850929940454,0
1437,Pass,0,0,0,23.025850929940454,0
1438,Pass,0,0,0,23.025850929940454,0
1439,Pass,0,0,0,23.025850929940454,0
1440,Pass,0,0,0,23.025850929940454,0
1441,Pass,0,0,0,23.025850929940454,0
1442,Pass,0,0,0,23.025850929940454,0
1443,Pass,0,0,0,23.025850929940454,0
1444,Pass,0,0,0,23.025850929940454,0
1445,Pass,0,0,0,23.025850929940454,0
1446,Pass,0,0,0,23.025850929940454,0
1447,Pass,0,0,0,23.025850929940454,0
1448,Pass,0,0,0,23.025850929940454,0
1449,Pass,0,0,0,23.025850929940454,0
1450,Pass,0,0,0,23.025850929940454,0
1451,Pass,0,0,0,23.025850929940454,0
1452,Pass,0,0,0,23.025850929940454,0
1453,Pass,0,0,0,23.025850929940454,0
1454,Pass,0,0,0,23.025850929940454,0
1455,Pass,0,0,0,23.025850929940454,0
1456,Pass,0,0,0,23.025850929940454,0
1457,Pass,0,0,0,23.025850929940454,0
1458,Pass,0,0,0,23.025850929940454,0
1459,Pass,0,0,0,23.025850929940454,0
1460,Pass,0,0,0,23.025850929940454,0
1461,Pass,0,0,0,23.025850929940454,0
1462,Pass,0,0,0,23.025850929940454,0
1463,Pass,0,0,0,23.025850929940454,0
1464,Pass,0,0,0,23.025850929940454,0
1465,Pass,0,0,0,23.025850929940454,0
1466,Pass,0,0,0,23.025850929940454,0
1467,Pass,0,0,0,23.025850929940454,0
1468,Pass,0,0,0,23.025850929940454,0
1469,Pass,0,0,0,23.025850929940454,0
1470,Pass,0,0,0,23.025850929940454,0
1471,Pass,0,0,0,23.025850929940454,0
1472,Pass,0,0,0,23.025850929940454,0
1473,Pass,0,0,0,23.025850929940454,0
1474,Pass,0,0,0,23.025850929940454,0
1475,Pass,0,0,0,23.025850929940454,0
1476,Pass,0,0,0,23.025850929940454,0
1477,Pass,0,0,0,23.025850929940454,0
1478,Pass,0,0,0,23.025850929940454,0
1479,Pass,0,0,0,23.025850929940454,0
1480,Pass,0,0,0,23.025850929940454,0
1481,Pass,0,0,0,23.025850929940454,0
1482,Pass,0,0,0,23.025850929940454,0
1483,Pass,0,0,0,23.025850929940454,0
1484,Pass,0,0,0,23.025850929940454,0
1485,Pass,0,0,0,23.025850929940454,0
1486,Pass,0,0,0,23.025850929940454,0
1487,Pass,0,0,0,23.025850929940454,0
1488,Pass,0,0,0,23.025850929940454,0
1489,Pass,0,0,0,23.025850929940454,0
1490,Pass,0,0,0,23.025850929940454,0
1491,Pass,0,0,0,23.025850929940454,0
1492,Pass,0,0,0,23.025850929940454,0
1493,Pass,0,0,0,23.025850929940454,0
1494,Pass,0,0,0,23.025850929940454,0
1495,Pass,0,0,0,23.025850929940454,0
1496,Pass,0,0,0,23.025850929940454,0
1497,Pass,0,0,0,23.025850929940454,0
1498,Pass,0,0,0,23.025850929940454,0
1499,Pass,0,0,0,23.025850929940454,0
1500,Pass,0,0,0,23.025850929940454,0
1501,Pass,0,0,0,23.025850929940454,0
1502,Pass,0,0,0,23.025850929940454,0
1503,Pass,0,0,0,23.025850929940454,0
1504,Pass,0,0,0,23.025850929940454,0
1505,Pass,0,0,0,23.025850929940454,0
1506,Pass,0,0,0,23.025850929940454,0
1507,Pass,0,0,0,23.025850929940454,0
1508,Pass,0,0,0,23.025850929940454,0
1509,Pass,0,0,0,23.025850929940454,0
1510,Pass,0,0,0,23.025850929940454,0
1511,Pass,0,0,0,23.025850929940454,0
1512,Pass,0,0,0,23.025850929940454,0
1513,Pass,0,0,0,23.025850929940454,0
1514,Pass,0,0,0,23.025850929940454,0
1515,Pass,0,0,0,23.025850929940454,0
1516,Pass,0,0,0,23.025850929940454,0
1517,Pass,0,0,0,23.025850929940454,0
1518,Pass,0,0,0,23.025850929940454,0
1519,Pass,0,0,0,23.025850929940454,0
1520,Pass,0,0,0,23.025850929940454,0
1521,Pass,0,0,0,23.025850929940454,0
1522,Pass,0,0,0,23.025850929940454,0
1523,Pass,0,0,0,23.025850929940454,0
1524,Pass,0,0,0,23.025850929940454,0
1525,Pass,0,0,0,23.025850929940454,0
1526,Pass,0,0,0,23.025850929940454,0
1527,Pass,0,0,0,23.025850929940454,0
1528,Pass,0,0,0,23.025850929940454,0
1529,Pass,0,0,0,23.025850929940454,0
1530,Pass,0,0,0,23.025850929940454,0
1531,Pass,0,0,0,23.025850929940454,0
1532,Pass,0,0,0,23.025850929940454,0
1533,Pass,0,0,0,23.025850929940454,0
1534,Pass,0,0,0,23.025850929940454,0
1535,Pass,0,0,0,23.025850929940454,0
1536,Pass,0,0,0,23.025850929940454,0
1537,Pass,0,0,0,23.025850929940454,0
1538,Pass,0,0,0,23.025850929940454,0
1539,Pass,0,0,0,23.025850929940454,0
1540,Pass,0,0,0,23.025850929940454,0
1541,Pass,0,0,0,23.025850929940454,0
1542,Pass,0,0,0,23.025850929940454,0
1543,Pass,0,0,0,23.025850929940454,0
1544,Pass,0,0,0,23.025850929940454,0
1545,Pass,0,0,0,23.025850929940454,0
1546,Pass,0,0,0,23.025850929940454,0
1547,Pass,0,0,0,23.025850929940454,0
1548,Pass,0,0,0,23.025850929940454,0
1549,Pass,0,0,0,23.025850929940454,0
1550,Pass,0,0,0,23.025850929940454,0
1551,Pass,0,0,0,23.025850929940454,0
1552,Pass,0,0,0,23.025850929940454,0
1553,Pass,0,0,0,23.025850929940454,0
1554,Pass,0,0,0,23.025850929940454,0
1555,Pass,0,0,0,23.025850929940454,0
1556,Pass,0,0,0,23.025850929940454,0
1557,Pass,0,0,0,23.025850929940454,0
1558,Pass,0,0,0,23.025850929940454,0
1559,Pass,0,0,0,23.025850929940454,0
1560,Pass,0,0,0,23.025850929940454,0
1561,Pass,0,0,0,23.025850929940454,0
1562,Pass,0,0,0,23.025850929940454,0
1563,Pass,0,0,0,23.025850929940454,0
1564,Pass,0,0,0,23.025850929940454,0
1565,Pass,0,0,0,23.025850929940454,0
1566,Pass,0,0,0,23.025850929940454,0
1567,Pass,0,0,0,23.025850929940454,0
1568,Pass,0,0,0,23.025850929940454,0
1569,Pass,0,0,0,23.025850929940454,0
1570,Pass,0,0,0,23.025850929940454,0
1571,Pass,0,0,0,23.025850929940454,0
1572,Pass,0,0,0,23.025850929940454,0
1573,Pass,0,0,0,23.025850929940454,0
1574,Pass,0,0,0,23.025850929940454,0
1575,Pass,0,0,0,23.025850929940454,0
1576,Pass,0,0,0,23.025850929940454,0
1577,Pass,0,0,0,23.025850929940454,0
1578,Pass,0,0,0,23.025850929940454,0
1579,Pass,0,0,0,23.025850929940454,0
1580,Pass,0,0,0,23.025850929940454,0
1581,Pass,0,0,0,23.025850929940454,0
1582,Pass,0,0,0,23.025850929940454,0
1583,Pass,0,0,0,23.025850929940454,0
1584,Pass,0,0,0,23.025850929940454,0
1585,Pass,0,0,0,23.025850929940454,0
1586,Pass,0,0,0,23.025850929940454,0
1587,Pass,0,0,0,23.025850929940454,0
1588,Pass,0,0,0,23.025850929940454,0
1589,Pass,0,0,0,23.025850929940454,0
1590,Pass,0,0,0,23.025850929940454,0
1591,Pass,0,0,0,23.025850929940454,0
1592,Pass,0,0,0,23.025850929940454,0
1593,Pass,0,0,0,23.025850929940454,0
1594,Pass,0,0,0,23.025850929940454,0
1595,Pass,0,0,0,23.025850929940454,0
1596,Pass,0,0,0,23.025850929940454,0
1597,Pass,0,0,0,23.025850929940454,0
1598,Pass,0,0,0,23.025850929940454,0
1599,Pass,0,0,0,23.025850929940454,0
1600,Pass,0,0,0,23.025850929940454,0
1601,Pass,0,0,0,23.025850929940454,0
1602,Pass,0,0,0,23.025850929940454,0
1603,Pass,0,0,0,23.025850929940454,0
1604,Pass,0,0,0,23.025850929940454,0
1605,Pass,0,0,0,23.025850929940454,0
1606,Pass,0,0,0,23.025850929940454,0
1607,Pass,0,0,0,23.025850929940454,0
1608,Pass,0,0,0,23.025850929940454,0
1609,Pass,0,0,0,23.025850929940454,0
1610,Pass,0,0,0,23.025850929940454,0
1611,Pass,0,0,0,23.025850929940454,0
1612,Pass,0,0,0,23.025850929940454,0
1613,Pass,0,0,0,23.025850929940454,0
1614,Pass,0,0,0,23.025850929940454,0
1615,Pass,0,0,0,23.025850929940454,0
1616,Pass,0,0,0,23.025850929940454,0
1617,Pass,0,0,0,23.025850929940454,0
1618,Pass,0,0,0,23.025850929940454,0
1619,Pass,0,0,0,23.025850929940454,0
1620,Pass,0,0,0,23.025850929940454,0
1621,Pass,0,0,0,23.025850929940454,0
1622,Pass,0,0,0,23.025850929940454,0
1623,Pass,0,0,0,23.025850929940454,0
1624,Pass,0,0,0,23.025850929940454,0
1625,Pass,0,0,0,23.025850929940454,0
1626,Pass,0,0,0,23.025850929940454,0
1627,Pass,0,0,0,23.025850929940454,0
1628,Pass,0,0,0,23.025850929940454,0
1629,Pass,0,0,0,23.025850929940454,0
1630,Pass,0,0,0,23.025850929940454,0
1631,Pass,0,0,0,23.025850929940454,0
1632,Pass,0,0,0,23.025850929940454,0
1633,Pass,0,0,0,23.025850929940454,0
1634,Pass,0,0,0,23.025850929940454,0
1635,Pass,0,0,0,23.025850929940454,0
1636,Pass,0,0,0,23.025850929940454,0
1637,Pass,0,0,0,23.025850929940454,0
1638,Pass,0,0,0,23.025850929940454,0
1639,Pass,0,0,0,23.025850929940454,0
1640,Pass,0,0,0,23.025850929940454,0
1641,Pass,0,0,0,23.025850929940454,0
1642,Pass,0,0,0,23.025850929940454,0
1643,Pass,0,0,0,23.025850929940454,0
1644,Pass,0,0,0,23.025850929940454,0
1645,Pass,0,0,0,23.025850929940454,0
1646,Pass,0,0,0,23.025850929940454,0
1647,Pass,0,0,0,23.025850929940454,0
1648,Pass,0,0,0,23.025850929940454,0
1649,Pass,0,0,0,23.025850929940454,0
1650,Pass,0,0,0,23.025850929940454,0
1651,Pass,0,0,0,23.025850929940454,0
1652,Pass,0,0,0,23.025850929940454,0
1653,Pass,0,0,0,23.025850929940454,0
1654,Pass,0,0,0,23.025850929940454,0
1655,Pass,0,0,0,23.025850929940454,0
1656,Pass,0,0,0,23.025850929940454,0
1657,Pass,0,0,0,23.025850929940454,0
1658,Pass,0,0,0,23.025850929940454,0
1659,Pass,0,0,0,23.025850929940454,0
1660,Pass,0,0,0,23.025850929940454,0
1661,Pass,0,0,0,23.025850929940454,0
1662,Pass,0,0,0,23.025850929940454,0
1663,Pass,0,0,0,23.025850929940454,0
1664,Pass,0,0,0,23.025850929940454,0
1665,Pass,0,0,0,23.025850929940454,0
1666,Pass,0,0,0,23.025850929940454,0
1667,Pass,0,0,0,23.025850929940454,0
1668,Pass,0,0,0,23.025850929940454,0
1669,Pass,0,0,0,23.025850929940454,0
1670,Pass,0,0,0,23.025850929940454,0
1671,Pass,0,0,0,23.025850929940454,0
1672,Pass,0,0,0,23.025850929940454,0
1673,Pass,0,0,0,23.025850929940454,0
1674,Pass,0,0,0,23.025850929940454,0
1675,Pass,0,0,0,23.025850929940454,0
1676,Pass,0,0,0,23.025850929940454,0
1677,Pass,0,0,0,23.025850929940454,0
1678,Pass,0,0,0,23.025850929940454,0
1679,Pass,0,0,0,23.025850929940454,0
1680,Pass,0,0,0,23.025850929940454,0
1681,Pass,0,0,0,23.025850929940454,0
1682,Pass,0,0,0,23.025850929940454,0
1683,Pass,0,0,0,23.025850929940454,0
1684,Pass,0,0,0,23.025850929940454,0
1685,Pass,0,0,0,23.025850929940454,0
1686,Pass,0,0,0,23.025850929940454,0
1687,Pass,0,0,0,23.025850929940454,0
1688,Pass,0,0,0,23.025850929940454,0
1689,Pass,0,0,0,23.025850929940454,0
1690,Pass,0,0,0,23.025850929940454,0
1691,Pass,0,0,0,23.025850929940454,0
1692,Pass,0,0,0,23.025850929940454,0
1693,Pass,0,0,0,23.025850929940454,0
1694,Pass,0,0,0,23.025850929940454,0
1695,Pass,0,0,0,23.025850929940454,0
1696,Pass,0,0,0,23.025850929940454,0
1697,Pass,0,0,0,23.025850929940454,0
1698,Pass,0,0,0,23.025850929940454,0
1699,Pass,0,0,0,23.025850929940454,0
1700,Pass,0,0,0,23.025850929940454,0
1701,Pass,0,0,0,23.025850929940454,0
1702,Pass,0,0,0,23.025850929940454,0
1703,Pass,0,0,0,23.025850929940454,0
1704,Pass,0,0,0,23.025850929940454,0
1705,Pass,0,0,0,23.025850929940454,0
1706,Pass,0,0,0,23.025850929940454,0
1707,Pass,0,0,0,23.025850929940454,0
1708,Pass,0,0,0,23.025850929940454,0
1709,Pass,0,0,0,23.025850929940454,0
1710,Pass,0,0,0,23.025850929940454,0
1711,Pass,0,0,0,23.025850929940454,0
1712,Pass,0,0,0,23.025850929940454,0
1713,Pass,0,0,0,23.025850929940454,0
1714,Pass,0,0,0,23.025850929940454,0
1715,Pass,0,0,0,23.025850929940454,0
1716,Pass,0,0,0,23.025850929940454,0
1717,Pass,0,0,0,23.025850929940454,0
1718,Pass,0,0,0,23.025850929940454,0
1719,Pass,0,0,0,23.025850929940454,0
1720,Pass,0,0,0,23.025850929940454,0
1721,Pass,0,0,0,23.025850929940454,0
1722,Pass,0,0,0,23.025850929940454,0
1723,Pass,0,0,0,23.025850929940454,0
1724,Pass,0,0,0,23.025850929940454,0
1725,Pass,0,0,0,23.025850929940454,0
1726,Pass,0,0,0,23.025850929940454,0
1727,Pass,0,0,0,23.025850929940454,0
1728,Pass,0,0,0,23.025850929940454,0
1729,Pass,0,0,0,23.025850929940454,0
1730,Pass,0,0,0,23.025850929940454,0
1731,Pass,0,0,0,23.025850929940454,0
1732,Pass,0,0,0,23.025850929940454,0
1733,Pass,0,0,0,23.025850929940454,0
1734,Pass,0,0,0,23.025850929940454,0
1735,Pass,0,0,0,23.025850929940454,0
1736,Pass,0,0,0,23.025850929940454,0
1737,Pass,0,0,0,23.025850929940454,0
1738,Pass,0,0,0,23.025850929940454,0
1739,Pass,0,0,0,23.025850929940454,0
1740,Pass,0,0,0,23.025850929940454,0
1741,Pass,0,0,0,23.025850929940454,0
1742,Pass,0,0,0,23.025850929940454,0
1743,Pass,0,0,0,23.025850929940454,0
1744,Pass,0,0,0,23.025850929940454,0
1745,Pass,0,0,0,23.025850929940454,0
1746,Pass,0,0,0,23.025850929940454,0
1747,Pass,0,0,0,23.025850929940454,0
1748,Pass,0,0,0,23.025850929940454,0
1749,Pass,0,0,0,23.025850929940454,0
1750,Pass,0,0,0,23.025850929940454,0
1751,Pass,0,0,0,23.025850929940454,0
1752,Pass,0,0,0,23.025850929940454,0
1753,Pass,0,0,0,23.025850929940454,0
1754,Pass,0,0,0,23.025850929940454,0
1755,Pass,0,0,0,23.025850929940454,0
1756,Pass,0,0,0,23.025850929940454,0
1757,Pass,0,0,0,23.025850929940454,0
1758,Pass,0,0,0,23.025850929940454,0
1759,Pass,0,0,0,23.025850929940454,0
1760,Pass,0,0,0,23.025850929940454,0
1761,Pass,0,0,0,23.025850929940454,0
1762,Pass,0,0,0,23.025850929940454,0
1763,Pass,0,0,0,23.025850929940454,0
1764,Pass,0,0,0,23.025850929940454,0
1765,Pass,0,0,0,23.025850929940454,0
1766,Pass,0,0,0,23.025850929940454,0
1767,Pass,0,0,0,23.025850929940454,0
1768,Pass,0,0,0,23.025850929940454,0
1769,Pass,0,0,0,23.025850929940454,0
1770,Pass,0,0,0,23.025850929940454,0
1771,Pass,0,0,0,23.025850929940454,0
1772,Pass,0,0,0,23.025850929940454,0
1773,Pass,0,0,0,23.025850929940454,0
1774,Pass,0,0,0,23.025850929940454,0
1775,Pass,0,0,0,23.025850929940454,0
1776,Pass,0,0,0,23.025850929940454,0
1777,Pass,0,0,0,23.025850929940454,0
1778,Pass,0,0,0,23.025850929940454,0
1779,Pass,0,0,0,23.025850929940454,0
1780,Pass,0,0,0,23.025850929940454,0
1781,Pass,0,0,0,23.025850929940454,0
1782,Pass,0,0,0,23.025850929940454,0
1783,Pass,0,0,0,23.025850929940454,0
1784,Pass,0,0,0,23.025850929940454,0
1785,Pass,0,0,0,23.025850929940454,0
1786,Pass,0,0,0,23.025850929940454,0
1787,Pass,0,0,0,23.025850929940454,0
1788,Pass,0,0,0,23.025850929940454,0
1789,Pass,0,0,0,23.025850929940454,0
1790,Pass,0,0,0,23.025850929940454,0
1791,Pass,0,0,0,23.025850929940454,0
1792,Pass,0,0,0,23.025850929940454,0
1793,Pass,0,0,0,23.025850929940454,0
1794,Pass,0,0,0,23.025850929940454,0
1795,Pass,0,0,0,23.025850929940454,0
1796,Pass,0,0,0,23.025850929940454,0
1797,Pass,0,0,0,23.025850929940454,0
1798,Pass,0,0,0,23.025850929940454,0
1799,Pass,0,0,0,23.025850929940454,0
1800,Pass,0,0,0,23.025850929940454,0
1801,Pass,0,0,0,23.025850929940454,0
1802,Pass,0,0,0,23.025850929940454,0
1803,Pass,0,0,0,23.025850929940454,0
1804,Pass,0,0,0,23.025850929940454,0
1805,Pass,0,0,0,23.025850929940454,0
1806,Pass,0,0,0,23.025850929940454,0
1807,Pass,0,0,0,23.025850929940454,0
1808,Pass,0,0,0,23.025850929940454,0
1809,Pass,0,0,0,23.025850929940454,0
1810,Pass,0,0,0,23.025850929940454,0
1811,Pass,0,0,0,23.025850929940454,0
1812,Pass,0,0,0,23.025850929940454,0
1813,Pass,0,0,0,23.025850929940454,0
1814,Pass,0,0,0,23.025850929940454,0
1815,Pass,0,0,0,23.025850929940454,0
1816,Pass,0,0,0,23.025850929940454,0
1817,Pass,0,0,0,23.025850929940454,0
1818,Pass,0,0,0,23.025850929940454,0
1819,Pass,0,0,0,23.025850929940454,0
1820,Pass,0,0,0,23.025850929940454,0
1821,Pass,0,0,0,23.025850929940454,0
1822,Pass,0,0,0,23.025850929940454,0
1823,Pass,0,0,0,23.025850929940454,0
1824,Pass,0,0,0,23.025850929940454,0
1825,Pass,0,0,0,23.025850929940454,0
1826,Pass,0,0,0,23.025850929940454,0
1827,Pass,0,0,0,23.025850929940454,0
1828,Pass,0,0,0,23.025850929940454,0
1829,Pass,0,0,0,23.025850929940454,0
1830,Pass,0,0,0,23.025850929940454,0
1831,Pass,0,0,0,23.025850929940454,0
1832,Pass,0,0,0,23.025850929940454,0
1833,Pass,0,0,0,23.025850929940454,0
1834,Pass,0,0,0,23.025850929940454,0
1835,Pass,0,0,0,23.025850929940454,0
1836,Pass,0,0,0,23.025850929940454,0
1837,Pass,0,0,0,23.025850929940454,0
1838,Pass,0,0,0,23.025850929940454,0
1839,Pass,0,0,0,23.025850929940454,0
1840,Pass,0,0,0,23.025850929940454,0
1841,Pass,0,0,0,23.025850929940454,0
1842,Pass,0,0,0,23.025850929940454,0
1843,Pass,0,0,0,23.025850929940454,0
1844,Pass,0,0,0,23.025850929940454,0
1845,Pass,0,0,0,23.025850929940454,0
1846,Pass,0,0,0,23.025850929940454,0
1847,Pass,0,0,0,23.025850929940454,0
1848,Pass,0,0,0,23.025850929940454,0
1849,Pass,0,0,0,23.025850929940454,0
1850,Pass,0,0,0,23.025850929940454,0
1851,Pass,0,0,0,23.025850929940454,0
1852,Pass,0,0,0,23.025850929940454,0
1853,Pass,0,0,0,23.025850929940454,0
1854,Pass,0,0,0,23.025850929940454,0
1855,Pass,0,0,0,23.025850929940454,0
1856,Pass,0,0,0,23.025850929940454,0
1857,Pass,0,0,0,23.025850929940454,0
1858,Pass,0,0,0,23.025850929940454,0
1859,Pass,0,0,0,23.025850929940454,0
1860,Pass,0,0,0,23.025850929940454,0
1861,Pass,0,0,0,23.025850929940454,0
1862,Pass,0,0,0,23.025850929940454,0
1863,Pass,0,0,0,23.025850929940454,0
1864,Pass,0,0,0,23.025850929940454,0
1865,Pass,0,0,0,23.025850929940454,0
1866,Pass,0,0,0,23.025850929940454,0
1867,Pass,0,0,0,23.025850929940454,0
1868,Pass,0,0,0,23.025850929940454,0
1869,Pass,0,0,0,23.025850929940454,0
1870,Pass,0,0,0,23.025850929940454,0
1871,Pass,0,0,0,23.025850929940454,0
1872,Pass,0,0,0,23.025850929940454,0
1873,Pass,0,0,0,23.025850929940454,0
1874,Pass,0,0,0,23.025850929940454,0
1875,Pass,0,0,0,23.025850929940454,0
1876,Pass,0,0,0,23.025850929940454,0
1877,Pass,0,0,0,23.025850929940454,0
1878,Pass,0,0,0,23.025850929940454,0
1879,Pass,0,0,0,23.025850929940454,0
1880,Pass,0,0,0,23.025850929940454,0
1881,Pass,0,0,0,23.025850929940454,0
1882,Pass,0,0,0,23.025850929940454,0
1883,Pass,0,0,0,23.025850929940454,0
1884,Pass,0,0,0,23.025850929940454,0
1885,Pass,0,0,0,23.025850929940454,0
1886,Pass,0,0,0,23.025850929940454,0
1887,Pass,0,0,0,23.025850929940454,0
1888,Pass,0,0,0,23.025850929940454,0
1889,Pass,0,0,0,23.025850929940454,0
1890,Pass,0,0,0,23.025850929940454,0
1891,Pass,0,0,0,23.025850929940454,0
1892,Pass,0,0,0,23.025850929940454,0
1893,Pass,0,0,0,23.025850929940454,0
1894,Pass,0,0,0,23.025850929940454,0
1895,Pass,0,0,0,23.025850929940454,0
1896,Pass,0,0,0,23.025850929940454,0
1897,Pass,0,0,0,23.025850929940454,0
1898,Pass,0,0,0,23.025850929940454,0
1899,Pass,0,0,0,23.025850929940454,0
1900,Pass,0,0,0,23.025850929940454,0
1901,Pass,0,0,0,23.025850929940454,0
1902,Pass,0,0,0,23.025850929940454,0
1903,Pass,0,0,0,23.025850929940454,0
1904,Pass,0,0,0,23.025850929940454,0
1905,Pass,0,0,0,23.025850929940454,0
1906,Pass,0,0,0,23.025850929940454,0
1907,Pass,0,0,0,23.025850929940454,0
1908,Pass,0,0,0,23.025850929940454,0
1909,Pass,0,0,0,23.025850929940454,0
1910,Pass,0,0,0,23.025850929940454,0
1911,Pass,0,0,0,23.025850929940454,0
1912,Pass,0,0,0,23.025850929940454,0
1913,Pass,0,0,0,23.025850929940454,0
1914,Pass,0,0,0,23.025850929940454,0
1915,Pass,0,0,0,23.025850929940454,0
1916,Pass,0,0,0,23.025850929940454,0
1917,Pass,0,0,0,23.025850929940454,0
1918,Pass,0,0,0,23.025850929940454,0
1919,Pass,0,0,0,23.025850929940454,0
1920,Pass,0,0,0,23.025850929940454,0
1921,Pass,0,0,0,23.025850929940454,0
1922,Pass,0,0,0,23.025850929940454,0
1923,Pass,0,0,0,23.025850929940454,0
1924,Pass,0,0,0,23.025850929940454,0
1925,Pass,0,0,0,23.025850929940454,0
1926,Pass,0,0,0,23.025850929940454,0
1927,Pass,0,0,0,23.025850929940454,0
1928,Pass,0,0,0,23.025850929940454,0
1929,Pass,0,0,0,23.025850929940454,0
1930,Pass,0,0,0,23.025850929940454,0
1931,Pass,0,0,0,23.025850929940454,0
1932,Pass,0,0,0,23.025850929940454,0
1933,Pass,0,0,0,23.025850929940454,0
1934,Pass,0,0,0,23.025850929940454,0
1935,Pass,0,0,0,23.025850929940454,0
1936,Pass,0,0,0,23.025850929940454,0
1937,Pass,0,0,0,23.025850929940454,0
1938,Pass,0,0,0,23.025850929940454,0
1939,Pass,0,0,0,23.025850929940454,0
1940,Pass,0,0,0,23.025850929940454,0
1941,Pass,0,0,0,23.025850929940454,0
1942,Pass,0,0,0,23.025850929940454,0
1943,Pass,0,0,0,23.025850929940454,0
1944,Pass,0,0,0,23.025850929940454,0
1945,Pass,0,0,0,23.025850929940454,0
1946,Pass,0,0,0,23.025850929940454,0
1947,Pass,0,0,0,23.025850929940454,0
1948,Pass,0,0,0,23.025850929940454,0
1949,Pass,0,0,0,23.025850929940454,0
1950,Pass,0,0,0,23.025850929940454,0
1951,Pass,0,0,0,23.025850929940454,0
1952,Pass,0,0,0,23.025850929940454,0
1953,Pass,0,0,0,23.025850929940454,0
1954,Pass,0,0,0,23.025850929940454,0
1955,Pass,0,0,0,23.025850929940454,0
1956,Pass,0,0,0,23.025850929940454,0
1957,Pass,0,0,0,23.025850929940454,0
1958,Pass,0,0,0,23.025850929940454,0
1959,Pass,0,0,0,23.025850929940454,0
1960,Pass,0,0,0,23.025850929940454,0
1961,Pass,0,0,0,23.025850929940454,0
1962,Pass,0,0,0,23.025850929940454,0
1963,Pass,0,0,0,23.025850929940454,0
1964,Pass,0,0,0,23.025850929940454,0
1965,Pass,0,0,0,23.025850929940454,0
1966,Pass,0,0,0,23.025850929940454,0
1967,Pass,0,0,0,23.025850929940454,0
1968,Pass,0,0,0,23.025850929940454,0
1969,Pass,0,0,0,23.025850929940454,0
1970,Pass,0,0,0,23.025850929940454,0
1971,Pass,0,0,0,23.025850929940454,0
1972,Pass,0,0,0,23.025850929940454,0
1973,Pass,0,0,0,23.025850929940454,0
1974,Pass,0,0,0,23.025850929940454,0
1975,Pass,0,0,0,23.025850929940454,0
1976,Pass,0,0,0,23.025850929940454,0
1977,Pass,0,0,0,23.025850929940454,0
1978,Pass,0,0,0,23.025850929940454,0
1979,Pass,0,0,0,23.025850929940454,0
1980,Pass,0,0,0,23.025850929940454,0
1981,Pass,0,0,0,23.025850929940454,0
1982,Pass,0,0,0,23.025850929940454,0
1983,Pass,0,0,0,23.025850929940454,0
1984,Pass,0,0,0,23.025850929940454,0
1985,Pass,0,0,0,23.025850929940454,0
1986,Pass,0,0,0,23.025850929940454,0
1987,Pass,0,0,0,23.025850929940454,0
1988,Pass,0,0,0,23.025850929940454,0
1989,Pass,0,0,0,23.025850929940454,0
1990,Pass,0,0,0,23.025850929940454,0
1991,Pass,0,0,0,23.025850929940454,0
1992,Pass,0,0,0,23.025850929940454,0
1993,Pass,0,0,0,23.025850929940454,0
1994,Pass,0,0,0,23.025850929940454,0
1995,Pass,0,0,0,23.025850929940454,0
1996,Pass,0,0,0,23.025850929940454,0
1997,Pass,0,0,0,23.025850929940454,0
1998,Pass,0,0,0,23.025850929940454,0
1999,Pass,0,0,0,23.025850929940454,0
2000,Pass,0,0,0,23.025850929940454,0
2001,Pass,0,0,0,23.025850929940454,0
2002,Pass,0,0,0,23.025850929940454,0
2003,Pass,0,0,0,23.025850929940454,0
2004,Pass,0,0,0,23.025850929940454,0
2005,Pass,0,0,0,23.025850929940454,0
2006,Pass,0,0,0,23.025850929940454,0
2007,Pass,0,0,0,23.025850929940454,0
2008,Pass,0,0,0,23.025850929940454,0
2009,Pass,0,0,0,23.025850929940454,0
2010,Pass,0,0,0,23.025850929940454,0
2011,Pass,0,0,0,23.025850929940454,0
2012,Pass,0,0,0,23.025850929940454,0
2013,Pass,0,0,0,23.025850929940454,0
2014,Pass,0,0,0,23.025850929940454,0
2015,Pass,0,0,0,23.025850929940454,0
2016,Pass,0,0,0,23.025850929940454,0
2017,Pass,0,0,0,23.025850929940454,0
2018,Pass,0,0,0,23.025850929940454,0
2019,Pass,0,0,0,23.025850929940454,0
2020,Pass,0,0,0,23.025850929940454,0
2021,Pass,0,0,0,23.025850929940454,0
2022,Pass,0,0,0,23.025850929940454,0
2023,Pass,0,0,0,23.025850929940454,0
2024,Pass,0,0,0,23.025850929940454,0
2025,Pass,0,0,0,23.025850929940454,0
2026,Pass,0,0,0,23.025850929940454,0
2027,Pass,0,0,0,23.025850929940454,0
2028,Pass,0,0,0,23.025850929940454,0
2029,Pass,0,0,0,23.025850929940454,0
2030,Pass,0,0,0,23.025850929940454,0
2031,Pass,0,0,0,23.025850929940454,0
2032,Pass,0,0,0,23.025850929940454,0
2033,Pass,0,0,0,23.025850929940454,0
2034,Pass,0,0,0,23.025850929940454,0
2035,Pass,0,0,0,23.025850929940454,0
2036,Pass,0,0,0,23.025850929940454,0
