Number of Clusters,Silhouette Score,DBCV Score,Combined Score,Number of Mispredicted Inputs,Number of Noisy Inputs,test_set,selection_metric,budget,model,threshold
5,0.1374964863061905,,,50,1,udacity_dave,std,50,epoch,0.0
19,0.35953861474990845,0.2648976142232769,0.31221811448659265,100,2,udacity_dave,std,100,epoch,0.0
23,0.42684808373451233,0.3030999910701031,0.3649740374023077,150,13,udacity_dave,std,150,epoch,0.0
28,0.46761733293533325,0.3769407207206965,0.4222790268280149,200,10,udacity_dave,std,200,epoch,0.0
8,0.33412984013557434,0.2407639968690651,0.28744691850231974,50,4,udacity_dave,pace,50,epoch,0.0
8,0.21414852142333984,0.16764061837993052,0.19089456990163517,100,5,udacity_dave,pace,100,epoch,0.0
24,0.3532119691371918,0.2471337930532752,0.3001728810952335,150,10,udacity_dave,pace,150,epoch,0.0
35,0.42049354314804077,0.3352012847885708,0.3778474139683058,200,19,udacity_dave,pace,200,epoch,0.0
9,0.21751783788204193,0.3521556279567112,0.28483673291937656,29,5,udacity_dave,dr,50,epoch,0.044
12,0.20331968367099762,0.11868200497183343,0.16100084432141554,52,6,udacity_dave,dr,100,epoch,0.044
16,0.3244757056236267,0.22557001106383712,0.2750228583437319,76,5,udacity_dave,dr,150,epoch,0.044
22,0.36436039209365845,0.22526641793117097,0.2948134050124147,104,8,udacity_dave,dr,200,epoch,0.044
10,0.2325867861509323,0.06303604497988427,0.14781141556540828,34,8,udacity_dave,ces,50,epoch,0.044
15,0.43250447511672974,0.37048254781630885,0.4014935114665193,65,3,udacity_dave,ces,100,epoch,0.044
23,0.3893904983997345,0.25719962586696854,0.3232950621333515,105,12,udacity_dave,ces,150,epoch,0.044
22,0.45132070779800415,0.35949184289351443,0.4054062753457593,140,2,udacity_dave,ces,200,epoch,0.044
6,0.25563904643058777,0.15730938370472336,0.20647421506765556,24,5,udacity_dave,est,50,epoch,0.044
18,0.24739180505275726,0.18132817875436033,0.2143599919035588,56,6,udacity_dave,est,100,epoch,0.044
18,0.36198902130126953,0.276796832803873,0.3193929270525713,79,10,udacity_dave,est,150,epoch,0.044
19,0.4341040253639221,0.3257032812059051,0.3799036532849136,107,3,udacity_dave,est,200,epoch,0.044
6,0.19681143760681152,0.17003417779439475,0.18342280770060315,24,4,udacity_dave,rnd,50,epoch,0.044
13,0.24707986414432526,0.22222454860200397,0.2346522063731646,52,10,udacity_dave,rnd,100,epoch,0.044
18,0.35820117592811584,0.2211718397830653,0.2896865078555906,75,8,udacity_dave,rnd,150,epoch,0.044
23,0.33185014128685,0.3247943102375916,0.3283222257622208,111,10,udacity_dave,rnd,200,epoch,0.044
12,0.40678077936172485,0.3251580802267255,0.3659694297942252,50,3,udacity_dave,ent,50,epoch,0.044
12,0.5047580003738403,0.4065009001304028,0.45562945025212154,83,3,udacity_dave,ent,100,epoch,0.044
21,0.2615160346031189,0.1434685987533616,0.20249231667824025,114,9,udacity_dave,ent,150,epoch,0.044
24,0.4940677583217621,0.3876945514256718,0.44088115487371693,160,5,udacity_dave,ent,200,epoch,0.044
4,0.21630504727363586,0.08965174164575046,0.15297839445969316,14,0,udacity_dave,gini,50,epoch,0.044
7,0.2663531005382538,0.3406021490111069,0.3034776247746803,23,3,udacity_dave,gini,100,epoch,0.044
13,0.4484792947769165,,,42,1,udacity_dave,gini,150,epoch,0.044
13,0.4291054606437683,0.32101753884553996,0.37506149974465414,51,4,udacity_dave,gini,200,epoch,0.044
5,0.24558761715888977,,,25,1,udacity_dave,gd,50,epoch,0.044
14,0.3309430181980133,0.209679052145883,0.27031103517194816,60,2,udacity_dave,gd,100,epoch,0.044
16,0.3317808210849762,0.23667275786925024,0.2842267894771132,76,7,udacity_dave,gd,150,epoch,0.044
21,0.31673169136047363,,,105,1,udacity_dave,gd,200,epoch,0.044
8,0.29779189825057983,0.17089040504466785,0.23434115164762384,29,2,udacity_dave,kmnc,50,epoch,0.044
13,0.3737145662307739,0.23307457769720663,0.3033945719639903,58,3,udacity_dave,kmnc,100,epoch,0.044
15,0.42256227135658264,,,87,1,udacity_dave,kmnc,150,epoch,0.044
25,0.37711504101753235,0.2714147191260521,0.3242648800717922,127,15,udacity_dave,kmnc,200,epoch,0.044
12,0.04704189673066139,0.1277135842490106,0.087377740489836,42,12,udacity_dave,nac,50,epoch,0.044
26,0.29050615429878235,0.1868747944191541,0.23869047435896823,91,12,udacity_dave,nac,100,epoch,0.044
29,0.39993447065353394,0.30005646080578846,0.3499954657296612,137,6,udacity_dave,nac,150,epoch,0.044
36,0.3191843032836914,0.2047318191657967,0.2619580612247441,182,9,udacity_dave,nac,200,epoch,0.044
3,-0.05138459801673889,,,28,1,udacity_dave,lsa,50,epoch,0.044
8,0.2784019708633423,0.09474061608704692,0.1865712934751946,48,0,udacity_dave,lsa,100,epoch,0.044
18,0.25463926792144775,0.18707342440163213,0.22085634616153993,75,11,udacity_dave,lsa,150,epoch,0.044
25,0.3759292960166931,0.29002490307398987,0.3329770995453415,100,10,udacity_dave,lsa,200,epoch,0.044
8,0.23217280209064484,,,24,1,udacity_dave,std,50,epoch,0.044
11,0.3319770097732544,0.20742171066768736,0.26969936022047086,51,5,udacity_dave,std,100,epoch,0.044
20,0.3094264268875122,0.27192046622402155,0.2906734465557669,89,14,udacity_dave,std,150,epoch,0.044
19,0.28687378764152527,0.22713885703162992,0.2570063223365776,97,3,udacity_dave,std,200,epoch,0.044
7,0.38746878504753113,0.2188158595429611,0.3031423222952461,22,2,udacity_dave,pace,50,epoch,0.044
10,0.34586891531944275,0.1854559565636835,0.26566243594156314,47,7,udacity_dave,pace,100,epoch,0.044
17,0.35220256447792053,0.2875297636503982,0.31986616406415935,73,9,udacity_dave,pace,150,epoch,0.044
25,0.3790222704410553,0.25032058157396664,0.31467142600751097,101,10,udacity_dave,pace,200,epoch,0.044
5,0.1957877278327942,0.11590019685700012,0.15584396234489717,22,7,udacity_dave,dr,50,epoch,0.087
9,0.23058035969734192,,,35,1,udacity_dave,dr,100,epoch,0.087
14,0.3096652328968048,0.30465695727830505,0.30716109508755496,52,4,udacity_dave,dr,150,epoch,0.087
11,0.19006837904453278,,,66,1,udacity_dave,dr,200,epoch,0.087
8,0.282138466835022,0.17126510911978562,0.2267017879774038,26,5,udacity_dave,ces,50,epoch,0.087
10,0.31888386607170105,0.20238197247223771,0.2606329192719694,43,10,udacity_dave,ces,100,epoch,0.087
18,0.388756662607193,0.2737337363858233,0.33124519949650816,81,10,udacity_dave,ces,150,epoch,0.087
24,0.4117066562175751,0.2719958054897591,0.3418512308536671,100,5,udacity_dave,ces,200,epoch,0.087
4,0.206392303109169,0.24597443472552236,0.2261833689173457,11,2,udacity_dave,est,50,epoch,0.087
8,0.20257672667503357,0.2206370184305208,0.2116068725527772,33,6,udacity_dave,est,100,epoch,0.087
13,0.337249755859375,0.2125669849993452,0.2749083704293601,46,7,udacity_dave,est,150,epoch,0.087
19,0.39292800426483154,0.34078801736031955,0.3668580108125755,67,3,udacity_dave,est,200,epoch,0.087
5,0.12723004817962646,0.12347260355788435,0.12535132586875541,16,4,udacity_dave,rnd,50,epoch,0.087
9,0.27042415738105774,0.18846807500460447,0.22944611619283112,34,8,udacity_dave,rnd,100,epoch,0.087
15,0.39241823554039,0.2465078789763544,0.3194630572583722,51,4,udacity_dave,rnd,150,epoch,0.087
14,0.24798239767551422,0.14670854011159487,0.19734546889355453,61,12,udacity_dave,rnd,200,epoch,0.087
8,0.46615827083587646,0.38613493498857865,0.42614660291222756,30,4,udacity_dave,ent,50,epoch,0.087
14,0.2832806706428528,0.17713054147712876,0.23020560605999077,52,8,udacity_dave,ent,100,epoch,0.087
18,0.4412175714969635,0.3322614716682474,0.38673952158260544,74,2,udacity_dave,ent,150,epoch,0.087
19,0.45527976751327515,0.3259446459047251,0.3906122067090001,99,4,udacity_dave,ent,200,epoch,0.087
2,0.22109320759773254,,,5,1,udacity_dave,gini,50,epoch,0.087
3,0.27956080436706543,0.10260120713292809,0.19108100574999676,10,0,udacity_dave,gini,100,epoch,0.087
6,0.2294267863035202,,,17,1,udacity_dave,gini,150,epoch,0.087
6,0.2201555222272873,0.3872063176790753,0.3036809199531813,20,4,udacity_dave,gini,200,epoch,0.087
4,0.17488059401512146,,,15,1,udacity_dave,gd,50,epoch,0.087
7,0.21429181098937988,0.13339161757778908,0.17384171428358447,41,3,udacity_dave,gd,100,epoch,0.087
11,0.3587219715118408,0.36488374970349624,0.36180286060766853,41,3,udacity_dave,gd,150,epoch,0.087
12,0.3540497124195099,0.326982111007299,0.34051591171340445,60,5,udacity_dave,gd,200,epoch,0.087
5,0.22389023005962372,0.09544387480616667,0.1596670524328952,19,5,udacity_dave,kmnc,50,epoch,0.087
11,0.29167598485946655,,,38,1,udacity_dave,kmnc,100,epoch,0.087
12,0.39776721596717834,0.2797632090650023,0.3387652125160903,56,6,udacity_dave,kmnc,150,epoch,0.087
13,0.473603755235672,0.422784911661187,0.4481943334484295,81,5,udacity_dave,kmnc,200,epoch,0.087
8,0.36657994985580444,0.27842498984903236,0.32250246985241837,30,4,udacity_dave,nac,50,epoch,0.087
17,0.2690300941467285,0.1468811471888859,0.2079556206678072,73,4,udacity_dave,nac,100,epoch,0.087
23,0.28453928232192993,0.25350255167313773,0.26902091699753383,114,5,udacity_dave,nac,150,epoch,0.087
22,0.39317962527275085,0.29117193067929487,0.34217577797602283,149,10,udacity_dave,nac,200,epoch,0.087
4,0.06741913408041,,,18,1,udacity_dave,lsa,50,epoch,0.087
9,0.2588694393634796,0.18336890338435588,0.22111917137391773,31,2,udacity_dave,lsa,100,epoch,0.087
11,0.19640707969665527,0.1294255286014748,0.16291630414906505,48,5,udacity_dave,lsa,150,epoch,0.087
12,0.3280918598175049,0.2500908158768322,0.28909133784716856,65,3,udacity_dave,lsa,200,epoch,0.087
4,0.17734737694263458,0.05009181848134944,0.11371959771199201,15,0,udacity_dave,std,50,epoch,0.087
7,0.28648048639297485,0.17585367171234434,0.2311670790526596,27,4,udacity_dave,std,100,epoch,0.087
14,0.39467746019363403,0.2647282164035587,0.32970283829859637,52,3,udacity_dave,std,150,epoch,0.087
14,0.36591461300849915,0.2430567141485751,0.3044856635785371,53,5,udacity_dave,std,200,epoch,0.087
4,0.19232238829135895,0.10146676413514144,0.1468945762132502,12,0,udacity_dave,pace,50,epoch,0.087
6,0.1608671247959137,0.2091976696864886,0.18503239724120113,20,2,udacity_dave,pace,100,epoch,0.087
5,0.2433883249759674,0.06754862874134664,0.15546847685865703,28,0,udacity_dave,pace,150,epoch,0.087
16,0.303937703371048,0.22702985093727923,0.2654837771541636,52,9,udacity_dave,pace,200,epoch,0.087
3,0.1573680192232132,0.046825334539494515,0.10209667688135385,12,6,udacity_dave,dr,50,epoch,0.131
6,0.20244307816028595,0.10355399477995748,0.1529985364701217,20,7,udacity_dave,dr,100,epoch,0.131
11,0.2330285608768463,0.31239679087748307,0.2727126758771647,30,4,udacity_dave,dr,150,epoch,0.131
4,0.08614826202392578,0.010371297189733154,0.048259779606829464,38,2,udacity_dave,dr,200,epoch,0.131
3,0.1795976608991623,0.08693550847872569,0.13326658468894398,14,5,udacity_dave,ces,50,epoch,0.131
8,0.3189902901649475,0.19801910044966328,0.2585046953073054,29,3,udacity_dave,ces,100,epoch,0.131
15,0.37411174178123474,0.262902315667404,0.31850702872431935,55,6,udacity_dave,ces,150,epoch,0.131
17,0.38867372274398804,0.2760373653506489,0.3323555440473185,71,4,udacity_dave,ces,200,epoch,0.131
0,-1.0,-1.0,-1.0,5,5,udacity_dave,est,50,epoch,0.131
6,0.23522476851940155,0.08958070506766558,0.16240273679353356,20,3,udacity_dave,est,100,epoch,0.131
11,0.3695676326751709,0.2504808881474343,0.3100242604113026,32,5,udacity_dave,est,150,epoch,0.131
14,0.3638213574886322,0.27070197476017743,0.3172616661244048,51,8,udacity_dave,est,200,epoch,0.131
2,0.193264901638031,0.10898379673300783,0.15112434918551942,9,5,udacity_dave,rnd,50,epoch,0.131
7,0.20065419375896454,0.2200468676587334,0.21035053070884896,23,2,udacity_dave,rnd,100,epoch,0.131
11,0.29689446091651917,0.21171262946492395,0.25430354519072157,34,4,udacity_dave,rnd,150,epoch,0.131
9,0.3378746211528778,0.1755637932717503,0.25671920721231406,43,6,udacity_dave,rnd,200,epoch,0.131
3,0.18710817396640778,,,7,1,udacity_dave,ent,50,epoch,0.131
7,0.21652637422084808,0.12774548476933123,0.17213592949508966,18,3,udacity_dave,ent,100,epoch,0.131
8,0.40997594594955444,0.22732244956397002,0.31864919775676226,30,2,udacity_dave,ent,150,epoch,0.131
13,0.37781110405921936,0.35625915450475304,0.3670351292819862,53,3,udacity_dave,ent,200,epoch,0.131
0,-1.0,-1.0,-1.0,3,3,udacity_dave,gini,50,epoch,0.131
2,0.21500173211097717,0.15092130208745705,0.1829615170992171,7,2,udacity_dave,gini,100,epoch,0.131
3,0.19499261677265167,0.06940501278367021,0.13219881477816095,10,3,udacity_dave,gini,150,epoch,0.131
4,0.12358769029378891,0.1101139710345395,0.11685083066416421,12,4,udacity_dave,gini,200,epoch,0.131
3,0.20956505835056305,0.05426861403717179,0.13191683619386743,8,0,udacity_dave,gd,50,epoch,0.131
8,0.3240906298160553,0.17843153839369305,0.2512610841048742,27,5,udacity_dave,gd,100,epoch,0.131
8,0.2686643898487091,0.15953745984034332,0.2141009248445262,26,3,udacity_dave,gd,150,epoch,0.131
13,0.26159146428108215,0.19632865367851823,0.2289600589798002,44,9,udacity_dave,gd,200,epoch,0.131
4,0.1480383574962616,,,12,1,udacity_dave,kmnc,50,epoch,0.131
8,0.3020094931125641,0.2785578328267772,0.2902836629696707,24,2,udacity_dave,kmnc,100,epoch,0.131
9,0.30396294593811035,0.15542037003304077,0.22969165798557556,37,10,udacity_dave,kmnc,150,epoch,0.131
13,0.3918341100215912,0.3207618088543833,0.35629795943798725,55,12,udacity_dave,kmnc,200,epoch,0.131
6,0.3205847442150116,0.30771652276511136,0.31415063349006145,26,2,udacity_dave,nac,50,epoch,0.131
12,0.3680473566055298,0.17732882161825056,0.2726880891118902,65,3,udacity_dave,nac,100,epoch,0.131
26,0.34628820419311523,0.3212395622527061,0.3337638832229107,103,10,udacity_dave,nac,150,epoch,0.131
23,0.32309862971305847,0.1444914557665399,0.23379504273979917,130,4,udacity_dave,nac,200,epoch,0.131
5,0.22852320969104767,,,14,1,udacity_dave,lsa,50,epoch,0.131
8,0.24697880446910858,,,21,1,udacity_dave,lsa,100,epoch,0.131
9,0.3263019919395447,0.3458700236430932,0.3360860077913189,33,3,udacity_dave,lsa,150,epoch,0.131
12,0.26422157883644104,0.20487996432368813,0.2345507715800646,43,6,udacity_dave,lsa,200,epoch,0.131
0,-1.0,-1.0,-1.0,7,7,udacity_dave,std,50,epoch,0.131
5,0.2532593309879303,0.25138274328114596,0.25232103713453813,14,2,udacity_dave,std,100,epoch,0.131
10,0.3836267590522766,0.30795501696394356,0.3457908880081101,36,4,udacity_dave,std,150,epoch,0.131
9,0.27204081416130066,0.35930423637567366,0.31567252526848716,37,5,udacity_dave,std,200,epoch,0.131
2,0.04564908146858215,,,10,1,udacity_dave,pace,50,epoch,0.131
3,0.26380422711372375,,,12,1,udacity_dave,pace,100,epoch,0.131
3,0.21324801445007324,,,20,1,udacity_dave,pace,150,epoch,0.131
7,0.29254090785980225,,,34,1,udacity_dave,pace,200,epoch,0.131
3,0.2520684599876404,0.1094350973790432,0.1807517786833418,6,0,udacity_dave,dr,50,epoch,0.175
4,0.2236766368150711,0.08295056879188739,0.15331360280347925,12,3,udacity_dave,dr,100,epoch,0.175
4,0.16029711067676544,0.03926040659318466,0.09977875863497505,17,5,udacity_dave,dr,150,epoch,0.175
7,0.22828732430934906,0.07943989133654257,0.1538636078229458,24,5,udacity_dave,dr,200,epoch,0.175
3,0.20934276282787323,0.32757675825456267,0.26845976054121795,12,2,udacity_dave,ces,50,epoch,0.175
8,0.2822529971599579,0.19907454013672365,0.24066376864834077,24,6,udacity_dave,ces,100,epoch,0.175
12,0.3036503493785858,0.1964868464248021,0.25006859790169395,42,9,udacity_dave,ces,150,epoch,0.175
14,0.3222390115261078,0.27734474239070345,0.2997918769584056,47,4,udacity_dave,ces,200,epoch,0.175
1,0.22110988199710846,0.0564025551607875,0.138756218578948,4,2,udacity_dave,est,50,epoch,0.175
3,0.12013380229473114,,,10,1,udacity_dave,est,100,epoch,0.175
6,0.2741785943508148,0.20685563563890613,0.24051711499486048,19,3,udacity_dave,est,150,epoch,0.175
9,0.2620795667171478,0.12859876047757357,0.1953391635973607,33,9,udacity_dave,est,200,epoch,0.175
2,0.1549743413925171,0.035664804961865894,0.09531957317719149,7,2,udacity_dave,rnd,50,epoch,0.175
3,0.08460858464241028,,,10,1,udacity_dave,rnd,100,epoch,0.175
10,0.34040001034736633,0.16875524736316522,0.2545776288552658,29,0,udacity_dave,rnd,150,epoch,0.175
8,0.29908645153045654,0.21040257551559605,0.2547445135230263,25,4,udacity_dave,rnd,200,epoch,0.175
1,0.2283657342195511,0.09517551088808601,0.16177062255381855,4,2,udacity_dave,ent,50,epoch,0.175
3,0.24094070494174957,,,8,1,udacity_dave,ent,100,epoch,0.175
4,0.17304033041000366,0.20568900946146204,0.18936466993573287,16,6,udacity_dave,ent,150,epoch,0.175
7,0.413194477558136,,,27,1,udacity_dave,ent,200,epoch,0.175
-1,-1.0,-1.0,-1.0,2,-1,udacity_dave,gini,50,epoch,0.175
2,0.22993023693561554,0.10548207407731819,0.16770615550646686,5,0,udacity_dave,gini,100,epoch,0.175
2,0.21064181625843048,0.10679639641408681,0.15871910633625863,8,4,udacity_dave,gini,150,epoch,0.175
3,0.18748542666435242,,,10,1,udacity_dave,gini,200,epoch,0.175
-1,-1.0,-1.0,-1.0,1,-1,udacity_dave,gd,50,epoch,0.175
6,0.3119851052761078,,,19,1,udacity_dave,gd,100,epoch,0.175
5,0.18448910117149353,0.23464148354806333,0.20956529235977844,16,2,udacity_dave,gd,150,epoch,0.175
9,0.3403942584991455,0.18785631121496696,0.2641252848570562,35,2,udacity_dave,gd,200,epoch,0.175
0,-1.0,-1.0,-1.0,7,7,udacity_dave,kmnc,50,epoch,0.175
3,0.20240934193134308,,,12,1,udacity_dave,kmnc,100,epoch,0.175
7,0.35436713695526123,0.2478870796817425,0.30112710831850187,27,7,udacity_dave,kmnc,150,epoch,0.175
11,0.37469998002052307,0.3744214690429702,0.3745607245317466,34,2,udacity_dave,kmnc,200,epoch,0.175
7,0.2971334159374237,0.16211534129058006,0.22962437861400187,19,0,udacity_dave,nac,50,epoch,0.175
16,0.21655580401420593,0.15836167040778043,0.18745873721099318,52,10,udacity_dave,nac,100,epoch,0.175
14,0.3117152750492096,0.026354297107977636,0.16903478607859362,86,11,udacity_dave,nac,150,epoch,0.175
20,0.4043702185153961,0.21500348606807862,0.30968685229173737,110,7,udacity_dave,nac,200,epoch,0.175
4,0.22193942964076996,0.05431200113101916,0.13812571538589455,8,0,udacity_dave,lsa,50,epoch,0.175
4,0.22831912338733673,0.04217158045096883,0.13524535191915277,14,2,udacity_dave,lsa,100,epoch,0.175
7,0.28686395287513733,0.2791419382809458,0.28300294557804156,23,3,udacity_dave,lsa,150,epoch,0.175
6,0.23057079315185547,0.14626543352573784,0.18841811333879666,27,2,udacity_dave,lsa,200,epoch,0.175
0,-1.0,-1.0,-1.0,3,3,udacity_dave,std,50,epoch,0.175
2,0.23142394423484802,0.020212726315114133,0.12581833527498107,7,0,udacity_dave,std,100,epoch,0.175
6,0.19685545563697815,0.22150074855997423,0.2091781020984762,21,3,udacity_dave,std,150,epoch,0.175
5,0.32818183302879333,0.20283296103150267,0.26550739703014803,23,4,udacity_dave,std,200,epoch,0.175
1,0.04439714178442955,0.30235673352781217,0.17337693765612086,7,2,udacity_dave,pace,50,epoch,0.175
1,0.155114084482193,0.09768775959035683,0.1264009220362749,7,5,udacity_dave,pace,100,epoch,0.175
2,0.2565837502479553,0.11361087006866835,0.18509731015831182,10,2,udacity_dave,pace,150,epoch,0.175
5,0.2650621235370636,0.27111063131080054,0.26808637742393204,20,2,udacity_dave,pace,200,epoch,0.175
0,-1.0,-1.0,-1.0,5,5,udacity_dave,dr,50,epoch,0.218
3,0.19171100854873657,0.15690074679428745,0.174305877671512,8,2,udacity_dave,dr,100,epoch,0.218
2,0.25816836953163147,0.03916679889753958,0.14866758421458554,11,6,udacity_dave,dr,150,epoch,0.218
5,0.15310384333133698,-0.005837910748190865,0.07363296629157305,18,5,udacity_dave,dr,200,epoch,0.218
2,0.19856461882591248,0.027241278705584605,0.11290294876574854,9,3,udacity_dave,ces,50,epoch,0.218
4,0.25954675674438477,0.11617188369318673,0.18785932021878576,18,7,udacity_dave,ces,100,epoch,0.218
9,0.3706389367580414,0.3353894275090839,0.3530141821335626,32,4,udacity_dave,ces,150,epoch,0.218
12,0.3401831388473511,0.38614944797654005,0.36316629341194556,39,4,udacity_dave,ces,200,epoch,0.218
-1,-1.0,-1.0,-1.0,1,-1,udacity_dave,est,50,epoch,0.218
2,0.15256856381893158,0.07618838929879398,0.11437847655886278,8,2,udacity_dave,est,100,epoch,0.218
3,0.13639099895954132,0.04840650564677022,0.09239875230315578,15,9,udacity_dave,est,150,epoch,0.218
7,0.2871043384075165,0.28920483649589657,0.2881545874517065,26,2,udacity_dave,est,200,epoch,0.218
0,-1.0,-1.0,-1.0,3,3,udacity_dave,rnd,50,epoch,0.218
2,0.06174244359135628,,,8,1,udacity_dave,rnd,100,epoch,0.218
5,0.24818645417690277,0.048622575617603095,0.14840451489725293,18,5,udacity_dave,rnd,150,epoch,0.218
5,0.2478547990322113,,,16,1,udacity_dave,rnd,200,epoch,0.218
0,-1.0,-1.0,-1.0,3,3,udacity_dave,ent,50,epoch,0.218
0,-1.0,-1.0,-1.0,3,3,udacity_dave,ent,100,epoch,0.218
2,0.3187001645565033,0.1602478578294042,0.23947401119295375,6,0,udacity_dave,ent,150,epoch,0.218
4,0.3571653962135315,,,15,1,udacity_dave,ent,200,epoch,0.218
-1,-1.0,-1.0,-1.0,2,-1,udacity_dave,gini,50,epoch,0.218
2,0.06796955317258835,,,5,1,udacity_dave,gini,100,epoch,0.218
2,0.04297155886888504,0.10930378991690537,0.0761376743928952,7,3,udacity_dave,gini,150,epoch,0.218
1,0.15580330789089203,-0.027962966878039133,0.06392017050642645,8,6,udacity_dave,gini,200,epoch,0.218
-1,-1.0,-1.0,-1.0,1,-1,udacity_dave,gd,50,epoch,0.218
5,0.20780257880687714,0.1825586830763863,0.19518063094163174,16,4,udacity_dave,gd,100,epoch,0.218
3,0.2612462341785431,0.15295899647803943,0.20710261532829127,11,2,udacity_dave,gd,150,epoch,0.218
7,0.33875882625579834,0.17594521793762333,0.2573520220967108,26,0,udacity_dave,gd,200,epoch,0.218
0,-1.0,-1.0,-1.0,5,5,udacity_dave,kmnc,50,epoch,0.218
3,0.24261626601219177,0.14474581767748795,0.19368104184483986,10,3,udacity_dave,kmnc,100,epoch,0.218
6,0.33735471963882446,0.23035633004812675,0.2838555248434756,17,0,udacity_dave,kmnc,150,epoch,0.218
7,0.23062871396541595,0.16357622623328635,0.19710247009935117,25,6,udacity_dave,kmnc,200,epoch,0.218
4,0.22870203852653503,0.2867804485616608,0.2577412435440979,15,2,udacity_dave,nac,50,epoch,0.218
15,0.30956512689590454,0.24581122709590975,0.27768817699590714,46,4,udacity_dave,nac,100,epoch,0.218
16,0.3346582055091858,0.20892390359127214,0.27179105455022895,78,7,udacity_dave,nac,150,epoch,0.218
17,0.38033053278923035,0.14229280481952508,0.26131166880437773,95,6,udacity_dave,nac,200,epoch,0.218
0,-1.0,-1.0,-1.0,7,7,udacity_dave,lsa,50,epoch,0.218
4,0.15780265629291534,0.42946366835595595,0.29363316232443565,11,3,udacity_dave,lsa,100,epoch,0.218
4,0.1422634869813919,,,16,1,udacity_dave,lsa,150,epoch,0.218
6,0.197223961353302,0.426027960016479,0.3116259606848905,19,5,udacity_dave,lsa,200,epoch,0.218
-1,-1.0,-1.0,-1.0,1,-1,udacity_dave,std,50,epoch,0.218
0,-1.0,-1.0,-1.0,5,5,udacity_dave,std,100,epoch,0.218
4,0.23841513693332672,0.032605365235524056,0.13551025108442538,13,0,udacity_dave,std,150,epoch,0.218
3,0.17463281750679016,0.05650680701350848,0.11556981226014931,15,5,udacity_dave,std,200,epoch,0.218
1,0.0778394490480423,0.03383206941950476,0.05583575923377353,4,2,udacity_dave,pace,50,epoch,0.218
0,-1.0,-1.0,-1.0,5,5,udacity_dave,pace,100,epoch,0.218
2,0.0935092344880104,,,7,1,udacity_dave,pace,150,epoch,0.218
4,0.2196565717458725,,,12,1,udacity_dave,pace,200,epoch,0.218
0,-1.0,-1.0,-1.0,4,4,udacity_dave,dr,50,epoch,0.262
1,0.16948112845420837,-0.013329336751617606,0.07807589585129539,7,5,udacity_dave,dr,100,epoch,0.262
3,0.17099644243717194,,,9,1,udacity_dave,dr,150,epoch,0.262
5,0.12763793766498566,0.07241295685370255,0.1000254472593441,15,2,udacity_dave,dr,200,epoch,0.262
0,-1.0,-1.0,-1.0,6,6,udacity_dave,ces,50,epoch,0.262
5,0.16731998324394226,0.14611791812183972,0.156718950682891,15,4,udacity_dave,ces,100,epoch,0.262
5,0.3272140920162201,0.16095533840052437,0.24408471520837222,26,2,udacity_dave,ces,150,epoch,0.262
9,0.3427882194519043,0.17923991558548444,0.2610140675186944,26,2,udacity_dave,ces,200,epoch,0.262
-1,-1.0,-1.0,-1.0,1,-1,udacity_dave,est,50,epoch,0.262
1,0.21469542384147644,0.05264916446210288,0.13367229415178966,4,2,udacity_dave,est,100,epoch,0.262
3,0.20800811052322388,,,9,1,udacity_dave,est,150,epoch,0.262
6,0.27219027280807495,0.15644988527535741,0.21432007904171618,22,4,udacity_dave,est,200,epoch,0.262
0,-1.0,-1.0,-1.0,3,3,udacity_dave,rnd,50,epoch,0.262
2,0.11382275074720383,0.49385892819630584,0.30384083947175483,7,3,udacity_dave,rnd,100,epoch,0.262
5,0.25738388299942017,0.3536260335919276,0.3055049582956739,12,2,udacity_dave,rnd,150,epoch,0.262
4,0.1810905635356903,0.3029359445906261,0.2420132540631582,13,2,udacity_dave,rnd,200,epoch,0.262
-1,-1.0,-1.0,-1.0,0,-1,udacity_dave,ent,50,epoch,0.262
-1,-1.0,-1.0,-1.0,0,-1,udacity_dave,ent,100,epoch,0.262
-1,-1.0,-1.0,-1.0,1,-1,udacity_dave,ent,150,epoch,0.262
2,0.08655332773923874,0.15647318357862655,0.12151325565893265,7,3,udacity_dave,ent,200,epoch,0.262
-1,-1.0,-1.0,-1.0,2,-1,udacity_dave,gini,50,epoch,0.262
2,0.39549964666366577,,,5,1,udacity_dave,gini,100,epoch,0.262
2,0.3036421835422516,0.05342796881806284,0.1785350761801572,7,0,udacity_dave,gini,150,epoch,0.262
2,0.13226382434368134,,,7,1,udacity_dave,gini,200,epoch,0.262
-1,-1.0,-1.0,-1.0,1,-1,udacity_dave,gd,50,epoch,0.262
3,0.292324960231781,0.1968177232428915,0.24457134173733625,12,4,udacity_dave,gd,100,epoch,0.262
3,0.1890944242477417,,,8,1,udacity_dave,gd,150,epoch,0.262
4,0.1950039565563202,,,15,1,udacity_dave,gd,200,epoch,0.262
0,-1.0,-1.0,-1.0,3,3,udacity_dave,kmnc,50,epoch,0.262
3,0.20246870815753937,,,7,1,udacity_dave,kmnc,100,epoch,0.262
4,0.14367462694644928,,,11,1,udacity_dave,kmnc,150,epoch,0.262
5,0.3879859149456024,0.24017197534852824,0.31407894514706536,18,0,udacity_dave,kmnc,200,epoch,0.262
4,0.26828035712242126,0.12317057349835853,0.1957254653103899,12,0,udacity_dave,nac,50,epoch,0.262
