Number of Clusters,Silhouette Score,DBCV Score,Combined Score,Number of Mispredicted Inputs,Number of Noisy Inputs,test_set,selection_metric,budget,model,threshold,Config
4,0.17978253960609436,0.06481582314963277,0.12229918137786357,17,0,udacity,rnd,150,dave2v3,0.262,
6,0.22329005599021912,,,20,1,udacity,rnd,200,dave2v3,0.262,
0,-1.0,-1.0,-1.0,3,3,udacity,ent,50,dave2v3,0.262,
3,0.1653158962726593,0.3396990383792565,0.2525074673259579,9,2,udacity,ent,100,dave2v3,0.262,
4,0.2788406014442444,0.19225091911743897,0.23554576028084168,17,4,udacity,ent,150,dave2v3,0.262,
6,0.3774198889732361,,,29,1,udacity,ent,200,dave2v3,0.262,
-1,-1.0,,-1.0,1,-1,udacity,gini,50,dave2v3,0.262,-1.0
0,-1.0,-1.0,-1.0,3,3,udacity,gini,100,dave2v3,0.262,
1,0.22901985049247742,0.9858705209202023,0.6074451857063399,4,2,udacity,gini,150,dave2v3,0.262,
2,0.09751690924167633,0.01404222793525358,0.05577956858846496,5,0,udacity,gini,200,dave2v3,0.262,
-1,-1.0,,-1.0,0,-1,udacity,gd,50,dave2v3,0.262,-1.0
4,0.1062299981713295,,,12,1,udacity,gd,100,dave2v3,0.262,
7,0.20341400802135468,0.1393218363108079,0.1713679221660813,19,4,udacity,gd,150,dave2v3,0.262,
4,0.15188471972942352,0.004545694497130464,0.078215207113277,23,0,udacity,gd,200,dave2v3,0.262,
3,0.29577770829200745,0.09543836296270548,0.19560803562735646,11,0,udacity,kmnc,50,dave2v3,0.262,
7,0.3425450026988983,0.2613244475621944,0.30193472513054637,27,4,udacity,kmnc,100,dave2v3,0.262,
9,0.20360144972801208,0.13585101200236588,0.16972623086518898,38,12,udacity,kmnc,150,dave2v3,0.262,
14,0.3762214183807373,0.3201482247332516,0.3481848215569945,57,4,udacity,kmnc,200,dave2v3,0.262,
-1,-1.0,,-1.0,0,-1,udacity,nac,50,dave2v3,0.262,-1.0
-1,-1.0,,-1.0,1,-1,udacity,nac,100,dave2v3,0.262,-1.0
1,-0.03287896513938904,,,4,1,udacity,nac,150,dave2v3,0.262,
0,-1.0,-1.0,-1.0,4,4,udacity,nac,200,dave2v3,0.262,
1,0.710059404373169,,,4,1,udacity,lsa,50,dave2v3,0.262,
5,0.20298738777637482,0.09012349099224794,0.14655543938431137,15,3,udacity,lsa,100,dave2v3,0.262,
6,0.2292085587978363,0.20988042084403935,0.21954448982093783,20,4,udacity,lsa,150,dave2v3,0.262,
6,0.2522616982460022,0.16303331089289785,0.20764750456945003,20,3,udacity,lsa,200,dave2v3,0.262,
2,0.22341479361057281,0.0396189711150408,0.13151688236280681,6,2,udacity,std,50,dave2v3,0.262,
3,0.21432319283485413,0.161028883818489,0.18767603832667157,10,4,udacity,std,100,dave2v3,0.262,
5,0.21411992609500885,0.41455130822892133,0.3143356171619651,14,3,udacity,std,150,dave2v3,0.262,
6,0.2772722542285919,0.19186316625592809,0.23456771024226,22,3,udacity,std,200,dave2v3,0.262,
0,-1.0,-1.0,-1.0,3,3,udacity,pace,50,dave2v3,0.262,
3,0.15371471643447876,0.3893900278738908,0.2715523721541848,8,2,udacity,pace,100,dave2v3,0.262,
0,-1.0,-1.0,-1.0,5,5,udacity,pace,150,dave2v3,0.262,
8,0.3301866352558136,0.15243537541498872,0.24131100533540117,26,4,udacity,pace,200,dave2v3,0.262,
-1,-1.0,,-1.0,2,-1,udacity,dr,50,dave2v3,0.305,-1.0
3,0.14251157641410828,,,9,1,udacity,dr,100,dave2v3,0.305,
6,0.26830044388771057,0.4582176693047463,0.3632590565962284,19,4,udacity,dr,150,dave2v3,0.305,
5,0.200919508934021,0.1024710993983131,0.15169530416616706,20,0,udacity,dr,200,dave2v3,0.305,
2,0.04269690066576004,,,7,1,udacity,ces,50,dave2v3,0.305,
6,0.2699175775051117,0.1581738771215537,0.2140457273133327,19,4,udacity,ces,100,dave2v3,0.305,
8,0.22108972072601318,0.15174411238805122,0.1864169165570322,28,5,udacity,ces,150,dave2v3,0.305,
10,0.29377931356430054,0.18170861155017196,0.23774396255723623,32,8,udacity,ces,200,dave2v3,0.305,
2,0.20580808818340302,0.10407602577165166,0.15494205697752733,7,2,udacity,est,50,dave2v3,0.305,
3,0.12834998965263367,0.027646576878481148,0.07799828326555741,7,0,udacity,est,100,dave2v3,0.305,
4,0.311670184135437,0.10478535147798089,0.20822776780670896,16,2,udacity,est,150,dave2v3,0.305,
6,0.29963740706443787,0.11239496012407416,0.206016183594256,19,4,udacity,est,200,dave2v3,0.305,
-1,-1.0,,-1.0,2,-1,udacity,rnd,50,dave2v3,0.305,-1.0
2,0.08797340840101242,,,6,1,udacity,rnd,100,dave2v3,0.305,
5,0.1776498705148697,0.2809145463797681,0.2292822084473189,14,2,udacity,rnd,150,dave2v3,0.305,
5,0.21803760528564453,0.12779437710945502,0.17291599119754977,16,4,udacity,rnd,200,dave2v3,0.305,
0,-1.0,-1.0,-1.0,3,3,udacity,ent,50,dave2v3,0.305,
3,0.13415084779262543,0.19286604363043974,0.16350844571153259,9,3,udacity,ent,100,dave2v3,0.305,
5,0.28368958830833435,0.22575826950862152,0.25472392890847795,15,2,udacity,ent,150,dave2v3,0.305,
5,0.33555588126182556,0.02771444266995316,0.18163516196588936,24,2,udacity,ent,200,dave2v3,0.305,
-1,-1.0,,-1.0,1,-1,udacity,gini,50,dave2v3,0.305,-1.0
-1,-1.0,,-1.0,1,-1,udacity,gini,100,dave2v3,0.305,-1.0
-1,-1.0,,-1.0,2,-1,udacity,gini,150,dave2v3,0.305,-1.0
-1,-1.0,,-1.0,2,-1,udacity,gini,200,dave2v3,0.305,-1.0
-1,-1.0,,-1.0,0,-1,udacity,gd,50,dave2v3,0.305,-1.0
4,0.20392127335071564,,,10,1,udacity,gd,100,dave2v3,0.305,
5,0.17911168932914734,0.10709382807426983,0.14310275870170858,16,3,udacity,gd,150,dave2v3,0.305,
5,0.21021060645580292,0.051239483157497434,0.13072504480665018,17,0,udacity,gd,200,dave2v3,0.305,
3,0.1420695185661316,0.11968057598020569,0.13087504727316865,9,2,udacity,kmnc,50,dave2v3,0.305,
6,0.3210519552230835,,,22,1,udacity,kmnc,100,dave2v3,0.305,
8,0.40143701434135437,0.2146178667379043,0.3080274405396293,35,0,udacity,kmnc,150,dave2v3,0.305,
11,0.3012073040008545,0.20344260936517267,0.2523249566830136,51,8,udacity,kmnc,200,dave2v3,0.305,
-1,-1.0,,-1.0,0,-1,udacity,nac,50,dave2v3,0.305,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,100,dave2v3,0.305,-1.0
-1,-1.0,,-1.0,1,-1,udacity,nac,150,dave2v3,0.305,-1.0
-1,-1.0,,-1.0,1,-1,udacity,nac,200,dave2v3,0.305,-1.0
-1,-1.0,,-1.0,1,-1,udacity,lsa,50,dave2v3,0.305,-1.0
2,0.2622579336166382,0.11448483284739505,0.18837138323201663,7,3,udacity,lsa,100,dave2v3,0.305,
4,0.2472921907901764,0.11251326886019913,0.17990272982518776,11,0,udacity,lsa,150,dave2v3,0.305,
3,0.28973570466041565,0.15533410769356645,0.22253490617699107,11,4,udacity,lsa,200,dave2v3,0.305,
1,-0.044003523886203766,0.4448748395650578,0.20043565783942702,5,2,udacity,std,50,dave2v3,0.305,
3,0.1940070241689682,,,7,1,udacity,std,100,dave2v3,0.305,
3,0.22664837539196014,0.1268171108491772,0.1767327431205687,10,4,udacity,std,150,dave2v3,0.305,
5,0.20075182616710663,,,17,1,udacity,std,200,dave2v3,0.305,
-1,-1.0,,-1.0,1,-1,udacity,pace,50,dave2v3,0.305,-1.0
2,0.10951603949069977,,,5,1,udacity,pace,100,dave2v3,0.305,
0,-1.0,-1.0,-1.0,3,3,udacity,pace,150,dave2v3,0.305,
7,0.2202852964401245,0.14512202717069325,0.18270366180540887,21,3,udacity,pace,200,dave2v3,0.305,
-1,-1.0,,-1.0,1,-1,udacity,dr,50,dave2v3,0.349,-1.0
0,-1.0,-1.0,-1.0,7,7,udacity,dr,100,dave2v3,0.349,
6,0.24491341412067413,0.32026628012445724,0.2825898471225657,17,2,udacity,dr,150,dave2v3,0.349,
4,0.14472010731697083,0.04142210465355618,0.0930711059852635,18,8,udacity,dr,200,dave2v3,0.349,
3,0.1354631930589676,,,7,1,udacity,ces,50,dave2v3,0.349,
5,0.2018766701221466,0.0480179418226954,0.124947305972421,16,0,udacity,ces,100,dave2v3,0.349,
8,0.2596086263656616,,,23,1,udacity,ces,150,dave2v3,0.349,
11,0.3129693269729614,0.21370454853176984,0.26333693775236566,31,5,udacity,ces,200,dave2v3,0.349,
1,0.1489635854959488,0.07640789325412645,0.11268573937503762,6,4,udacity,est,50,dave2v3,0.349,
0,-1.0,-1.0,-1.0,5,5,udacity,est,100,dave2v3,0.349,
4,0.24980595707893372,0.12552863955205396,0.18766729831549384,13,4,udacity,est,150,dave2v3,0.349,
6,0.2891581952571869,0.06556898357814966,0.17736358941766828,16,0,udacity,est,200,dave2v3,0.349,
-1,-1.0,,-1.0,1,-1,udacity,rnd,50,dave2v3,0.349,-1.0
0,-1.0,-1.0,-1.0,6,6,udacity,rnd,100,dave2v3,0.349,
4,0.2917276620864868,0.13586020665247678,0.2137939343694818,11,2,udacity,rnd,150,dave2v3,0.349,
4,0.10055621713399887,0.3039306651606313,0.20224344114731507,15,2,udacity,rnd,200,dave2v3,0.349,
-1,-1.0,,-1.0,2,-1,udacity,ent,50,dave2v3,0.349,-1.0
2,0.18259432911872864,0.05113996271790839,0.11686714591831851,8,4,udacity,ent,100,dave2v3,0.349,
4,0.33536678552627563,0.10672230005935357,0.2210445427928146,14,0,udacity,ent,150,dave2v3,0.349,
5,0.13957570493221283,0.03811154761903594,0.0888436262756244,22,8,udacity,ent,200,dave2v3,0.349,
-1,-1.0,,-1.0,1,-1,udacity,gini,50,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,1,-1,udacity,gini,100,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,2,-1,udacity,gini,150,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,2,-1,udacity,gini,200,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,0,-1,udacity,gd,50,dave2v3,0.349,-1.0
3,0.1690751016139984,0.43877447252920326,0.30392478707160087,8,2,udacity,gd,100,dave2v3,0.349,
4,0.2464665025472641,0.12204003438889868,0.18425326846808138,11,0,udacity,gd,150,dave2v3,0.349,
5,0.21379031240940094,0.0919397628531268,0.15286503763126386,14,0,udacity,gd,200,dave2v3,0.349,
2,0.1603154093027115,0.08504785069949344,0.12268163000110247,9,4,udacity,kmnc,50,dave2v3,0.349,
6,0.216349795460701,0.3821287812704824,0.29923928836559166,17,3,udacity,kmnc,100,dave2v3,0.349,
8,0.3186507821083069,0.2935687282033289,0.3061097551558179,32,3,udacity,kmnc,150,dave2v3,0.349,
11,0.23929384350776672,0.06924606453742775,0.15426995402259724,46,11,udacity,kmnc,200,dave2v3,0.349,
-1,-1.0,,-1.0,0,-1,udacity,nac,50,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,100,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,150,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,200,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,0,-1,udacity,lsa,50,dave2v3,0.349,-1.0
0,-1.0,-1.0,-1.0,4,4,udacity,lsa,100,dave2v3,0.349,
3,0.08959938585758209,,,7,1,udacity,lsa,150,dave2v3,0.349,
2,0.171244814991951,0.11385099293908985,0.14254790396552042,7,2,udacity,lsa,200,dave2v3,0.349,
0,-1.0,-1.0,-1.0,4,4,udacity,std,50,dave2v3,0.349,
0,-1.0,-1.0,-1.0,6,6,udacity,std,100,dave2v3,0.349,
4,0.2503108084201813,0.14448512966066085,0.19739796904042106,8,0,udacity,std,150,dave2v3,0.349,
2,-0.05912307649850845,,,10,1,udacity,std,200,dave2v3,0.349,
-1,-1.0,,-1.0,1,-1,udacity,pace,50,dave2v3,0.349,-1.0
-1,-1.0,,-1.0,2,-1,udacity,pace,100,dave2v3,0.349,-1.0
0,-1.0,-1.0,-1.0,3,3,udacity,pace,150,dave2v3,0.349,
4,0.21638084948062897,0.12627241237317105,0.1713266309269,13,3,udacity,pace,200,dave2v3,0.349,
-1,-1.0,,-1.0,1,-1,udacity,dr,50,dave2v3,0.393,-1.0
2,0.1340733915567398,0.5510133889080238,0.3425433902323818,7,3,udacity,dr,100,dave2v3,0.393,
4,0.2572060227394104,0.13164093691548287,0.19442347982744662,16,4,udacity,dr,150,dave2v3,0.393,
4,0.2597891092300415,0.12383699318877427,0.1918130512094079,17,2,udacity,dr,200,dave2v3,0.393,
2,0.17543408274650574,0.04082874234979407,0.1081314125481499,7,2,udacity,ces,50,dave2v3,0.393,
3,0.0859227180480957,,,13,1,udacity,ces,100,dave2v3,0.393,
6,0.1353256106376648,0.3682548163357977,0.25179021348673125,18,4,udacity,ces,150,dave2v3,0.393,
8,0.24335931241512299,0.2298692812837331,0.23661429684942803,28,2,udacity,ces,200,dave2v3,0.393,
2,0.10955659300088882,,,5,1,udacity,est,50,dave2v3,0.393,
1,0.19133704900741577,0.563245263855683,0.37729115643154937,4,2,udacity,est,100,dave2v3,0.393,
4,0.24129343032836914,0.33490136319468417,0.2880973967615267,13,2,udacity,est,150,dave2v3,0.393,
4,0.2045067697763443,0.38177791172294145,0.29314234074964285,14,3,udacity,est,200,dave2v3,0.393,
-1,-1.0,,-1.0,1,-1,udacity,rnd,50,dave2v3,0.393,-1.0
1,-0.04007347300648689,,,5,1,udacity,rnd,100,dave2v3,0.393,
4,0.21485444903373718,,,9,1,udacity,rnd,150,dave2v3,0.393,
4,0.16240859031677246,0.3083743131953132,0.23539145175604284,12,2,udacity,rnd,200,dave2v3,0.393,
-1,-1.0,,-1.0,2,-1,udacity,ent,50,dave2v3,0.393,-1.0
2,0.2681344151496887,0.17712608322949455,0.22263024918959162,8,3,udacity,ent,100,dave2v3,0.393,
2,0.018981073051691055,0.07285176284385761,0.04591641794777433,14,10,udacity,ent,150,dave2v3,0.393,
5,0.21746134757995605,0.0980372874381516,0.15774931750905383,22,4,udacity,ent,200,dave2v3,0.393,
-1,-1.0,,-1.0,1,-1,udacity,gini,50,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,1,-1,udacity,gini,100,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,2,-1,udacity,gini,150,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,2,-1,udacity,gini,200,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,0,-1,udacity,gd,50,dave2v3,0.393,-1.0
2,0.10313666611909866,0.31333855043007786,0.20823760827458826,7,2,udacity,gd,100,dave2v3,0.393,
4,0.20106124877929688,0.11429843056505534,0.1576798396721761,8,0,udacity,gd,150,dave2v3,0.393,
2,0.0633588433265686,,,11,1,udacity,gd,200,dave2v3,0.393,
2,0.22363093495368958,0.03390666142409683,0.1287687981888932,8,0,udacity,kmnc,50,dave2v3,0.393,
4,0.23452243208885193,0.29325293347718584,0.2638876827830189,13,2,udacity,kmnc,100,dave2v3,0.393,
8,0.309067040681839,0.14787979071091353,0.22847341569637625,28,2,udacity,kmnc,150,dave2v3,0.393,
6,0.15182462334632874,,,40,1,udacity,kmnc,200,dave2v3,0.393,
-1,-1.0,,-1.0,0,-1,udacity,nac,50,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,100,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,150,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,200,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,0,-1,udacity,lsa,50,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,0,-1,udacity,lsa,100,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,2,-1,udacity,lsa,150,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,2,-1,udacity,lsa,200,dave2v3,0.393,-1.0
1,0.3681666851043701,0.09073525049780208,0.2294509678010861,4,2,udacity,std,50,dave2v3,0.393,
2,0.21371965110301971,0.1605662760154133,0.1871429635592165,6,2,udacity,std,100,dave2v3,0.393,
3,0.17719557881355286,,,7,1,udacity,std,150,dave2v3,0.393,
3,0.09509013593196869,0.31942276470287756,0.20725645031742312,9,2,udacity,std,200,dave2v3,0.393,
-1,-1.0,,-1.0,1,-1,udacity,pace,50,dave2v3,0.393,-1.0
-1,-1.0,,-1.0,2,-1,udacity,pace,100,dave2v3,0.393,-1.0
0,-1.0,-1.0,-1.0,3,3,udacity,pace,150,dave2v3,0.393,
4,0.24060136079788208,0.09793984618081877,0.1692706034893504,11,3,udacity,pace,200,dave2v3,0.393,
-1,-1.0,,-1.0,1,-1,udacity,dr,50,dave2v3,0.436,-1.0
3,0.13231848180294037,,,7,1,udacity,dr,100,dave2v3,0.436,
4,0.3061750531196594,,,16,1,udacity,dr,150,dave2v3,0.436,
5,0.2658402919769287,0.17732999149178055,0.22158514173435462,17,4,udacity,dr,200,dave2v3,0.436,
2,0.15345138311386108,0.09288897870785279,0.12317018091085694,6,2,udacity,ces,50,dave2v3,0.436,
3,0.11220452934503555,-0.01632711501579309,0.04793870716462123,11,0,udacity,ces,100,dave2v3,0.436,
4,0.19449466466903687,,,13,1,udacity,ces,150,dave2v3,0.436,
9,0.34947633743286133,,,26,1,udacity,ces,200,dave2v3,0.436,
2,0.12708210945129395,,,5,1,udacity,est,50,dave2v3,0.436,
0,-1.0,-1.0,-1.0,3,3,udacity,est,100,dave2v3,0.436,
5,0.17055964469909668,0.11608234519550523,0.14332099494730094,12,2,udacity,est,150,dave2v3,0.436,
4,0.1676388531923294,0.002424323745166105,0.08503158846874775,13,0,udacity,est,200,dave2v3,0.436,
-1,-1.0,,-1.0,1,-1,udacity,rnd,50,dave2v3,0.436,-1.0
0,-1.0,-1.0,-1.0,4,4,udacity,rnd,100,dave2v3,0.436,
2,0.0611717514693737,,,6,1,udacity,rnd,150,dave2v3,0.436,
4,0.22540278732776642,0.3096452465311222,0.2675240169294443,11,2,udacity,rnd,200,dave2v3,0.436,
-1,-1.0,,-1.0,2,-1,udacity,ent,50,dave2v3,0.436,-1.0
2,0.1467684507369995,0.02933485543923163,0.08805165308811558,7,2,udacity,ent,100,dave2v3,0.436,
4,0.1890154927968979,,,13,1,udacity,ent,150,dave2v3,0.436,
6,0.21706640720367432,0.19522295135681336,0.20614467928024383,21,5,udacity,ent,200,dave2v3,0.436,
-1,-1.0,,-1.0,1,-1,udacity,gini,50,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,1,-1,udacity,gini,100,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,2,-1,udacity,gini,150,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,2,-1,udacity,gini,200,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,0,-1,udacity,gd,50,dave2v3,0.436,-1.0
0,-1.0,-1.0,-1.0,3,3,udacity,gd,100,dave2v3,0.436,
3,0.20429189503192902,,,7,1,udacity,gd,150,dave2v3,0.436,
3,0.1458151936531067,0.3407664106049823,0.2432908021290445,8,2,udacity,gd,200,dave2v3,0.436,
1,0.3038904666900635,0.05091248869642873,0.1774014776932461,7,4,udacity,kmnc,50,dave2v3,0.436,
2,0.19124597311019897,0.024855044415927972,0.10805050876306348,11,7,udacity,kmnc,100,dave2v3,0.436,
8,0.3262922465801239,0.17799673849354797,0.2521444925368359,26,0,udacity,kmnc,150,dave2v3,0.436,
7,0.3503831923007965,0.28064492037071065,0.3155140563357536,37,2,udacity,kmnc,200,dave2v3,0.436,
-1,-1.0,,-1.0,0,-1,udacity,nac,50,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,100,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,150,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,0,-1,udacity,nac,200,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,0,-1,udacity,lsa,50,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,0,-1,udacity,lsa,100,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,2,-1,udacity,lsa,150,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,2,-1,udacity,lsa,200,dave2v3,0.436,-1.0
1,0.22931575775146484,0.04401060232381142,0.13666318003763814,4,2,udacity,std,50,dave2v3,0.436,
0,-1.0,-1.0,-1.0,6,6,udacity,std,100,dave2v3,0.436,
2,0.30084386467933655,0.12526314921928192,0.21305350694930925,6,0,udacity,std,150,dave2v3,0.436,
2,0.21124808490276337,0.019146938026036477,0.11519751146439992,6,0,udacity,std,200,dave2v3,0.436,
-1,-1.0,,-1.0,1,-1,udacity,pace,50,dave2v3,0.436,-1.0
-1,-1.0,,-1.0,2,-1,udacity,pace,100,dave2v3,0.436,-1.0
0,-1.0,-1.0,-1.0,3,3,udacity,pace,150,dave2v3,0.436,
0,-1.0,-1.0,-1.0,6,6,udacity,pace,200,dave2v3,0.436,
